Order_ID,commodity,unit_price,quantity,time
12690,原萃綠茶,39,2,1715017042000000000
12691,益生菌,150,6,1715017233000000000
12691,肉骨湯麵,15,13,1715017233000000000
12691,原萃綠茶,39,12,1715017233000000000
12692,肉骨湯麵,15,4,1715017269000000000
12693,品客洋芋片,60,6,1715017893000000000
12693,原萃綠茶,39,6,1715017893000000000
12693,肉骨湯麵,15,5,1715017893000000000
12693,益生菌,150,1,1715017893000000000
12694,原萃綠茶,39,9,1715018177000000000
12694,益生菌,150,5,1715018177000000000
12694,品客洋芋片,60,3,1715018177000000000
12694,肉骨湯麵,15,3,1715018177000000000
12695,原萃綠茶,39,2,1715018880000000000
12695,肉骨湯麵,15,2,1715018880000000000
12695,益生菌,150,12,1715018880000000000
12696,肉骨湯麵,15,3,1715019467000000000
12696,益生菌,150,2,1715019467000000000
12697,肉骨湯麵,15,6,1715019471000000000
12697,品客洋芋片,60,6,1715019471000000000
12697,益生菌,150,1,1715019471000000000
12698,原萃綠茶,39,6,1715019624000000000
12698,品客洋芋片,60,4,1715019624000000000
12699,益生菌,150,2,1715019659000000000
12699,肉骨湯麵,15,6,1715019659000000000
12699,品客洋芋片,60,1,1715019659000000000
12699,原萃綠茶,39,2,1715019659000000000
12700,原萃綠茶,39,1,1715019926000000000
12700,肉骨湯麵,15,1,1715019926000000000
12700,品客洋芋片,60,5,1715019926000000000
12701,品客洋芋片,60,5,1715020317000000000
12701,肉骨湯麵,15,3,1715020317000000000
12702,品客洋芋片,60,5,1715020537000000000
12702,原萃綠茶,39,6,1715020537000000000
12702,益生菌,150,16,1715020537000000000
12703,肉骨湯麵,15,6,1715020608000000000
12703,原萃綠茶,39,4,1715020608000000000
12703,品客洋芋片,60,1,1715020608000000000
12704,原萃綠茶,39,15,1715021079000000000
12705,品客洋芋片,60,5,1715021222000000000
12705,益生菌,150,3,1715021222000000000
12705,肉骨湯麵,15,4,1715021222000000000
12706,原萃綠茶,39,3,1715021420000000000
12706,品客洋芋片,60,1,1715021420000000000
12706,肉骨湯麵,15,3,1715021420000000000
12707,原萃綠茶,39,3,1715023831000000000
12707,肉骨湯麵,15,4,1715023831000000000
12707,品客洋芋片,60,6,1715023831000000000
12707,益生菌,150,5,1715023831000000000
12708,肉骨湯麵,15,9,1715025466000000000
12709,品客洋芋片,60,5,1715025852000000000
12709,肉骨湯麵,15,3,1715025852000000000
12710,原萃綠茶,39,4,1715025890000000000
12710,益生菌,150,13,1715025890000000000
12711,原萃綠茶,39,4,1715027268000000000
12711,肉骨湯麵,15,3,1715027268000000000
12712,品客洋芋片,60,4,1715027458000000000
12712,益生菌,150,3,1715027458000000000
12713,品客洋芋片,60,5,1715027627000000000
12714,品客洋芋片,60,2,1715027864000000000
12715,品客洋芋片,60,2,1715027957000000000
12715,原萃綠茶,39,5,1715027957000000000
12716,益生菌,150,1,1715075572000000000
12716,品客洋芋片,60,1,1715075572000000000
12717,品客洋芋片,60,3,1715077217000000000
12717,益生菌,150,19,1715077217000000000
12718,原萃綠茶,39,5,1715080601000000000
12718,品客洋芋片,60,4,1715080601000000000
12719,肉骨湯麵,15,2,1715080818000000000
12719,益生菌,150,3,1715080818000000000
12719,原萃綠茶,39,2,1715080818000000000
12720,品客洋芋片,60,5,1715082536000000000
12720,原萃綠茶,39,6,1715082536000000000
12720,肉骨湯麵,15,6,1715082536000000000
12720,益生菌,150,15,1715082536000000000
12721,品客洋芋片,60,19,1715082835000000000
12721,原萃綠茶,39,14,1715082835000000000
12722,原萃綠茶,39,4,1715086602000000000
12722,益生菌,150,2,1715086602000000000
12723,原萃綠茶,39,4,1715087186000000000
12723,益生菌,150,5,1715087186000000000
12723,品客洋芋片,60,2,1715087186000000000
12724,原萃綠茶,39,2,1715087187000000000
12724,肉骨湯麵,15,2,1715087187000000000
12724,品客洋芋片,60,1,1715087187000000000
12724,益生菌,150,3,1715087187000000000
12725,肉骨湯麵,15,1,1715088480000000000
12725,益生菌,150,1,1715088480000000000
12725,原萃綠茶,39,1,1715088480000000000
12725,品客洋芋片,60,2,1715088480000000000
12726,原萃綠茶,39,3,1715091353000000000
12727,益生菌,150,6,1715091956000000000
12727,品客洋芋片,60,2,1715091956000000000
12727,肉骨湯麵,15,14,1715091956000000000
12728,品客洋芋片,60,1,1715092101000000000
12728,益生菌,150,1,1715092101000000000
12729,原萃綠茶,39,6,1715092291000000000
12729,益生菌,150,1,1715092291000000000
12729,品客洋芋片,60,3,1715092291000000000
12730,品客洋芋片,60,2,1715092397000000000
12730,肉骨湯麵,15,1,1715092397000000000
12731,肉骨湯麵,15,1,1715093116000000000
12731,益生菌,150,3,1715093116000000000
12731,原萃綠茶,39,4,1715093116000000000
12732,品客洋芋片,60,13,1715096190000000000
12732,益生菌,150,2,1715096190000000000
12732,肉骨湯麵,15,1,1715096190000000000
12733,益生菌,150,4,1715097713000000000
12733,原萃綠茶,39,5,1715097713000000000
12733,品客洋芋片,60,2,1715097713000000000
12734,益生菌,150,4,1715097916000000000
12734,品客洋芋片,60,2,1715097916000000000
12735,品客洋芋片,60,2,1715099532000000000
12735,肉骨湯麵,15,5,1715099532000000000
12736,品客洋芋片,60,10,1715099721000000000
12737,品客洋芋片,60,6,1715100969000000000
12737,肉骨湯麵,15,6,1715100969000000000
12738,原萃綠茶,39,1,1715101397000000000
12739,原萃綠茶,39,17,1715101900000000000
12740,肉骨湯麵,15,3,1715102248000000000
12741,品客洋芋片,60,4,1715103282000000000
12741,肉骨湯麵,15,6,1715103282000000000
12741,原萃綠茶,39,17,1715103282000000000
12742,肉骨湯麵,15,5,1715105770000000000
12743,品客洋芋片,60,3,1715105924000000000
12743,益生菌,150,1,1715105924000000000
12743,肉骨湯麵,15,3,1715105924000000000
12743,原萃綠茶,39,4,1715105924000000000
12744,肉骨湯麵,15,1,1715106451000000000
12745,原萃綠茶,39,2,1715107771000000000
12745,肉骨湯麵,15,6,1715107771000000000
12745,品客洋芋片,60,3,1715107771000000000
12746,益生菌,150,5,1715108179000000000
12746,肉骨湯麵,15,3,1715108179000000000
12747,原萃綠茶,39,3,1715108887000000000
12747,品客洋芋片,60,7,1715108887000000000
12747,肉骨湯麵,15,4,1715108887000000000
12747,益生菌,150,2,1715108887000000000
12748,品客洋芋片,60,4,1715109790000000000
12749,原萃綠茶,39,3,1715109792000000000
12750,肉骨湯麵,15,14,1715109875000000000
12750,原萃綠茶,39,1,1715109875000000000
12750,益生菌,150,4,1715109875000000000
12751,品客洋芋片,60,9,1715110232000000000
12752,肉骨湯麵,15,4,1715110289000000000
12753,品客洋芋片,60,3,1715112370000000000
12754,肉骨湯麵,15,2,1715112600000000000
12754,益生菌,150,1,1715112600000000000
12754,原萃綠茶,39,2,1715112600000000000
12755,益生菌,150,14,1715112669000000000
12756,原萃綠茶,39,3,1715112757000000000
12756,品客洋芋片,60,1,1715112757000000000
12757,益生菌,150,4,1715112764000000000
12758,品客洋芋片,60,4,1715113314000000000
12758,原萃綠茶,39,11,1715113314000000000
12759,品客洋芋片,60,5,1715113898000000000
12759,原萃綠茶,39,6,1715113898000000000
12760,品客洋芋片,60,13,1715114453000000000
12761,肉骨湯麵,15,2,1715114689000000000
12761,原萃綠茶,39,6,1715114689000000000
12761,品客洋芋片,60,1,1715114689000000000
12761,益生菌,150,5,1715114689000000000
12762,品客洋芋片,60,2,1715115228000000000
12762,益生菌,150,3,1715115228000000000
12762,原萃綠茶,39,4,1715115228000000000
12763,原萃綠茶,39,6,1715115514000000000
12763,益生菌,150,3,1715115514000000000
12764,益生菌,150,5,1715115514000000000
12764,品客洋芋片,60,6,1715115514000000000
12765,品客洋芋片,60,14,1715160845000000000
12765,原萃綠茶,39,5,1715160845000000000
12766,品客洋芋片,60,4,1715166952000000000
12767,益生菌,150,5,1715169957000000000
12768,肉骨湯麵,15,1,1715170787000000000
12768,原萃綠茶,39,5,1715170787000000000
12768,品客洋芋片,60,3,1715170787000000000
12769,品客洋芋片,60,12,1715170898000000000
12769,原萃綠茶,39,3,1715170898000000000
12769,益生菌,150,1,1715170898000000000
12770,品客洋芋片,60,5,1715171689000000000
12770,原萃綠茶,39,2,1715171689000000000
12770,益生菌,150,2,1715171689000000000
12771,品客洋芋片,60,4,1715172422000000000
12772,品客洋芋片,60,19,1715173877000000000
12772,益生菌,150,14,1715173877000000000
12773,肉骨湯麵,15,6,1715176616000000000
12773,益生菌,150,1,1715176616000000000
12773,原萃綠茶,39,5,1715176616000000000
12773,品客洋芋片,60,6,1715176616000000000
12774,益生菌,150,16,1715176897000000000
12774,原萃綠茶,39,5,1715176897000000000
12774,品客洋芋片,60,5,1715176897000000000
12775,原萃綠茶,39,2,1715177336000000000
12775,品客洋芋片,60,18,1715177336000000000
12776,肉骨湯麵,15,4,1715177948000000000
12776,益生菌,150,8,1715177948000000000
12776,原萃綠茶,39,5,1715177948000000000
12777,肉骨湯麵,15,1,1715177998000000000
12777,原萃綠茶,39,6,1715177998000000000
12777,益生菌,150,5,1715177998000000000
12778,益生菌,150,5,1715178265000000000
12778,原萃綠茶,39,4,1715178265000000000
12778,品客洋芋片,60,3,1715178265000000000
12779,肉骨湯麵,15,14,1715178565000000000
12780,益生菌,150,5,1715178723000000000
12780,品客洋芋片,60,1,1715178723000000000
12780,肉骨湯麵,15,2,1715178723000000000
12781,品客洋芋片,60,2,1715178796000000000
12781,原萃綠茶,39,1,1715178796000000000
12782,肉骨湯麵,15,14,1715178963000000000
12782,原萃綠茶,39,3,1715178963000000000
12782,品客洋芋片,60,6,1715178963000000000
12782,益生菌,150,9,1715178963000000000
12783,品客洋芋片,60,3,1715179056000000000
12784,益生菌,150,15,1715179083000000000
12784,肉骨湯麵,15,6,1715179083000000000
12785,肉骨湯麵,15,2,1715179245000000000
12785,益生菌,150,3,1715179245000000000
12786,品客洋芋片,60,4,1715179615000000000
12786,原萃綠茶,39,3,1715179615000000000
12786,益生菌,150,5,1715179615000000000
12787,原萃綠茶,39,15,1715180393000000000
12787,肉骨湯麵,15,2,1715180393000000000
12788,肉骨湯麵,15,2,1715184016000000000
12788,益生菌,150,1,1715184016000000000
12788,品客洋芋片,60,20,1715184016000000000
12788,原萃綠茶,39,9,1715184016000000000
12789,原萃綠茶,39,5,1715184870000000000
12789,肉骨湯麵,15,5,1715184870000000000
12790,益生菌,150,3,1715185137000000000
12790,品客洋芋片,60,5,1715185137000000000
12790,肉骨湯麵,15,1,1715185137000000000
12790,原萃綠茶,39,17,1715185137000000000
12791,益生菌,150,6,1715187623000000000
12791,肉骨湯麵,15,4,1715187623000000000
12791,品客洋芋片,60,3,1715187623000000000
12792,益生菌,150,4,1715189983000000000
12792,肉骨湯麵,15,11,1715189983000000000
12792,品客洋芋片,60,3,1715189983000000000
12793,肉骨湯麵,15,2,1715190198000000000
12794,肉骨湯麵,15,2,1715191533000000000
12795,原萃綠茶,39,4,1715201650000000000
12795,益生菌,150,5,1715201650000000000
12795,肉骨湯麵,15,4,1715201650000000000
12796,原萃綠茶,39,4,1715245484000000000
12796,品客洋芋片,60,1,1715245484000000000
12797,肉骨湯麵,15,3,1715246318000000000
12797,益生菌,150,5,1715246318000000000
12798,肉骨湯麵,15,4,1715247431000000000
12798,原萃綠茶,39,6,1715247431000000000
12798,品客洋芋片,60,1,1715247431000000000
12799,益生菌,150,4,1715248181000000000
12799,原萃綠茶,39,6,1715248181000000000
12800,原萃綠茶,39,1,1715249947000000000
12801,肉骨湯麵,15,1,1715250825000000000
12801,益生菌,150,4,1715250825000000000
12802,原萃綠茶,39,3,1715251667000000000
12802,益生菌,150,4,1715251667000000000
12803,益生菌,150,2,1715253197000000000
12804,原萃綠茶,39,15,1715254315000000000
12804,益生菌,150,4,1715254315000000000
12805,益生菌,150,2,1715254611000000000
12805,原萃綠茶,39,5,1715254611000000000
12806,肉骨湯麵,15,3,1715255329000000000
12806,品客洋芋片,60,16,1715255329000000000
12807,肉骨湯麵,15,3,1715255617000000000
12807,益生菌,150,1,1715255617000000000
12808,原萃綠茶,39,6,1715256215000000000
12809,品客洋芋片,60,6,1715257224000000000
12809,益生菌,150,3,1715257224000000000
12809,原萃綠茶,39,4,1715257224000000000
12810,原萃綠茶,39,3,1715257422000000000
12810,品客洋芋片,60,6,1715257422000000000
12810,益生菌,150,1,1715257422000000000
12810,肉骨湯麵,15,5,1715257422000000000
12811,肉骨湯麵,15,1,1715257562000000000
12811,品客洋芋片,60,5,1715257562000000000
12811,益生菌,150,8,1715257562000000000
12811,原萃綠茶,39,5,1715257562000000000
12812,品客洋芋片,60,4,1715258113000000000
12812,原萃綠茶,39,3,1715258113000000000
12812,益生菌,150,3,1715258113000000000
12813,品客洋芋片,60,4,1715258608000000000
12813,益生菌,150,4,1715258608000000000
12813,肉骨湯麵,15,2,1715258608000000000
12814,肉骨湯麵,15,3,1715259147000000000
12815,益生菌,150,1,1715259833000000000
12816,益生菌,150,2,1715260104000000000
12816,原萃綠茶,39,5,1715260104000000000
12816,品客洋芋片,60,4,1715260104000000000
12817,品客洋芋片,60,5,1715260261000000000
12817,益生菌,150,6,1715260261000000000
12817,肉骨湯麵,15,3,1715260261000000000
12818,益生菌,150,3,1715260490000000000
12819,原萃綠茶,39,2,1715261307000000000
12819,肉骨湯麵,15,2,1715261307000000000
12819,益生菌,150,4,1715261307000000000
12819,品客洋芋片,60,14,1715261307000000000
12820,原萃綠茶,39,6,1715261602000000000
12820,肉骨湯麵,15,3,1715261602000000000
12820,品客洋芋片,60,4,1715261602000000000
12820,益生菌,150,13,1715261602000000000
12821,品客洋芋片,60,6,1715262153000000000
12821,益生菌,150,14,1715262153000000000
12822,品客洋芋片,60,6,1715262541000000000
12823,品客洋芋片,60,4,1715263152000000000
12824,益生菌,150,6,1715263990000000000
12824,原萃綠茶,39,1,1715263990000000000
12824,肉骨湯麵,15,2,1715263990000000000
12824,品客洋芋片,60,2,1715263990000000000
12825,肉骨湯麵,15,5,1715264899000000000
12825,原萃綠茶,39,2,1715264899000000000
12826,原萃綠茶,39,3,1715265322000000000
12826,益生菌,150,20,1715265322000000000
12827,益生菌,150,1,1715265334000000000
12827,原萃綠茶,39,6,1715265334000000000
12827,肉骨湯麵,15,15,1715265334000000000
12828,原萃綠茶,39,3,1715265589000000000
12828,肉骨湯麵,15,13,1715265589000000000
12828,益生菌,150,6,1715265589000000000
12829,原萃綠茶,39,8,1715266085000000000
12830,原萃綠茶,39,2,1715266425000000000
12831,益生菌,150,3,1715267304000000000
12831,品客洋芋片,60,3,1715267304000000000
12831,原萃綠茶,39,6,1715267304000000000
12832,品客洋芋片,60,4,1715268629000000000
12833,品客洋芋片,60,2,1715268901000000000
12833,肉骨湯麵,15,1,1715268901000000000
12833,益生菌,150,6,1715268901000000000
12833,原萃綠茶,39,8,1715268901000000000
12834,原萃綠茶,39,1,1715269722000000000
12835,原萃綠茶,39,4,1715269963000000000
12835,益生菌,150,1,1715269963000000000
12835,肉骨湯麵,15,4,1715269963000000000
12835,品客洋芋片,60,1,1715269963000000000
12836,品客洋芋片,60,1,1715270237000000000
12836,益生菌,150,3,1715270237000000000
12836,原萃綠茶,39,3,1715270237000000000
12837,品客洋芋片,60,10,1715270791000000000
12837,原萃綠茶,39,1,1715270791000000000
12837,益生菌,150,5,1715270791000000000
12838,原萃綠茶,39,3,1715271661000000000
12838,品客洋芋片,60,2,1715271661000000000
12839,原萃綠茶,39,4,1715271774000000000
12839,益生菌,150,3,1715271774000000000
12839,肉骨湯麵,15,2,1715271774000000000
12839,品客洋芋片,60,6,1715271774000000000
12840,品客洋芋片,60,15,1715272614000000000
12840,益生菌,150,1,1715272614000000000
12841,原萃綠茶,39,6,1715274869000000000
12842,原萃綠茶,39,11,1715276924000000000
12842,品客洋芋片,60,5,1715276924000000000
12842,益生菌,150,5,1715276924000000000
12842,肉骨湯麵,15,2,1715276924000000000
12843,原萃綠茶,39,2,1715277304000000000
12844,品客洋芋片,60,2,1715284459000000000
12845,品客洋芋片,60,5,1715287483000000000
12845,原萃綠茶,39,5,1715287483000000000
12846,原萃綠茶,39,5,1715287751000000000
12846,肉骨湯麵,15,5,1715287751000000000
12846,品客洋芋片,60,5,1715287751000000000
12847,原萃綠茶,39,3,1715335455000000000
12847,肉骨湯麵,15,1,1715335455000000000
12847,品客洋芋片,60,1,1715335455000000000
12848,原萃綠茶,39,2,1715338043000000000
12849,肉骨湯麵,15,14,1715342691000000000
12849,品客洋芋片,60,5,1715342691000000000
12850,益生菌,150,1,1715342730000000000
12850,原萃綠茶,39,3,1715342730000000000
12850,肉骨湯麵,15,17,1715342730000000000
12850,品客洋芋片,60,3,1715342730000000000
12851,原萃綠茶,39,2,1715342947000000000
12851,益生菌,150,3,1715342947000000000
12851,肉骨湯麵,15,1,1715342947000000000
12852,原萃綠茶,39,18,1715344361000000000
12852,益生菌,150,4,1715344361000000000
12852,品客洋芋片,60,5,1715344361000000000
12853,原萃綠茶,39,6,1715347274000000000
12854,品客洋芋片,60,1,1715347333000000000
12854,原萃綠茶,39,6,1715347333000000000
12854,肉骨湯麵,15,1,1715347333000000000
12855,品客洋芋片,60,11,1715347992000000000
12855,益生菌,150,6,1715347992000000000
12856,肉骨湯麵,15,5,1715351201000000000
12857,肉骨湯麵,15,19,1715351957000000000
12857,原萃綠茶,39,6,1715351957000000000
12858,原萃綠茶,39,5,1715351999000000000
12858,益生菌,150,6,1715351999000000000
12858,品客洋芋片,60,5,1715351999000000000
12859,品客洋芋片,60,6,1715352196000000000
12859,原萃綠茶,39,20,1715352196000000000
12859,肉骨湯麵,15,3,1715352196000000000
12860,益生菌,150,5,1715353018000000000
12860,原萃綠茶,39,5,1715353018000000000
12861,肉骨湯麵,15,1,1715354426000000000
12861,益生菌,150,1,1715354426000000000
12861,品客洋芋片,60,2,1715354426000000000
12862,原萃綠茶,39,3,1715355751000000000
12862,益生菌,150,14,1715355751000000000
12863,品客洋芋片,60,6,1715358372000000000
12863,原萃綠茶,39,4,1715358372000000000
12863,益生菌,150,8,1715358372000000000
12864,肉骨湯麵,15,5,1715358436000000000
12864,原萃綠茶,39,3,1715358436000000000
12864,品客洋芋片,60,6,1715358436000000000
12864,益生菌,150,5,1715358436000000000
12865,益生菌,150,1,1715358662000000000
12865,品客洋芋片,60,5,1715358662000000000
12865,原萃綠茶,39,4,1715358662000000000
12866,益生菌,150,1,1715360195000000000
12866,原萃綠茶,39,2,1715360195000000000
12866,肉骨湯麵,15,1,1715360195000000000
12866,品客洋芋片,60,2,1715360195000000000
12867,品客洋芋片,60,11,1715360426000000000
12867,原萃綠茶,39,3,1715360426000000000
12867,益生菌,150,2,1715360426000000000
12868,肉骨湯麵,15,5,1715362350000000000
12869,益生菌,150,2,1715363092000000000
12869,肉骨湯麵,15,6,1715363092000000000
12870,肉骨湯麵,15,3,1715363685000000000
12870,益生菌,150,2,1715363685000000000
12871,品客洋芋片,60,3,1715364062000000000
12872,原萃綠茶,39,6,1715364204000000000
12873,肉骨湯麵,15,7,1715364232000000000
12873,益生菌,150,2,1715364232000000000
12873,品客洋芋片,60,2,1715364232000000000
12873,原萃綠茶,39,6,1715364232000000000
12874,益生菌,150,2,1715365656000000000
12874,原萃綠茶,39,4,1715365656000000000
12875,原萃綠茶,39,5,1715366381000000000
12876,肉骨湯麵,15,1,1715367445000000000
12876,品客洋芋片,60,19,1715367445000000000
12877,品客洋芋片,60,17,1715368158000000000
12878,益生菌,150,5,1715368645000000000
12878,原萃綠茶,39,5,1715368645000000000
12879,益生菌,150,1,1715369202000000000
12879,品客洋芋片,60,4,1715369202000000000
12879,肉骨湯麵,15,1,1715369202000000000
12879,原萃綠茶,39,6,1715369202000000000
12880,肉骨湯麵,15,2,1715369421000000000
12880,品客洋芋片,60,6,1715369421000000000
12880,益生菌,150,1,1715369421000000000
12881,肉骨湯麵,15,4,1715369537000000000
12881,原萃綠茶,39,2,1715369537000000000
12881,品客洋芋片,60,4,1715369537000000000
12881,益生菌,150,5,1715369537000000000
12882,原萃綠茶,39,5,1715369599000000000
12883,益生菌,150,1,1715370951000000000
12883,品客洋芋片,60,4,1715370951000000000
12883,肉骨湯麵,15,5,1715370951000000000
12884,益生菌,150,3,1715371416000000000
12885,益生菌,150,3,1715371538000000000
12885,品客洋芋片,60,3,1715371538000000000
12885,原萃綠茶,39,12,1715371538000000000
12885,肉骨湯麵,15,2,1715371538000000000
12886,原萃綠茶,39,18,1715371773000000000
12886,益生菌,150,4,1715371773000000000
12886,品客洋芋片,60,10,1715371773000000000
12886,肉骨湯麵,15,4,1715371773000000000
12887,原萃綠茶,39,3,1715371786000000000
12887,益生菌,150,2,1715371786000000000
12887,品客洋芋片,60,4,1715371786000000000
12888,益生菌,150,5,1715371909000000000
12888,肉骨湯麵,15,5,1715371909000000000
12888,品客洋芋片,60,2,1715371909000000000
12888,原萃綠茶,39,4,1715371909000000000
12889,肉骨湯麵,15,4,1715372026000000000
12889,原萃綠茶,39,4,1715372026000000000
12889,益生菌,150,5,1715372026000000000
12889,品客洋芋片,60,5,1715372026000000000
12890,原萃綠茶,39,5,1715372187000000000
12890,品客洋芋片,60,4,1715372187000000000
12891,品客洋芋片,60,19,1715373574000000000
12891,肉骨湯麵,15,3,1715373574000000000
12892,原萃綠茶,39,3,1715374486000000000
12892,肉骨湯麵,15,5,1715374486000000000
12893,益生菌,150,1,1715374548000000000
12893,品客洋芋片,60,3,1715374548000000000
12893,肉骨湯麵,15,9,1715374548000000000
12894,肉骨湯麵,15,6,1715421211000000000
12894,原萃綠茶,39,1,1715421211000000000
12894,益生菌,150,5,1715421211000000000
12894,品客洋芋片,60,1,1715421211000000000
12895,品客洋芋片,60,6,1715429402000000000
12895,肉骨湯麵,15,1,1715429402000000000
12896,原萃綠茶,39,18,1715429562000000000
12897,品客洋芋片,60,2,1715429566000000000
12898,品客洋芋片,60,4,1715431840000000000
12898,原萃綠茶,39,3,1715431840000000000
12898,肉骨湯麵,15,17,1715431840000000000
12898,益生菌,150,4,1715431840000000000
12899,肉骨湯麵,15,20,1715432013000000000
12899,品客洋芋片,60,3,1715432013000000000
12899,原萃綠茶,39,8,1715432013000000000
12899,益生菌,150,6,1715432013000000000
12900,肉骨湯麵,15,6,1715433166000000000
12901,原萃綠茶,39,4,1715434150000000000
12901,肉骨湯麵,15,5,1715434150000000000
12901,品客洋芋片,60,6,1715434150000000000
12901,益生菌,150,5,1715434150000000000
12902,原萃綠茶,39,4,1715434154000000000
12902,肉骨湯麵,15,4,1715434154000000000
12903,品客洋芋片,60,2,1715434323000000000
12903,益生菌,150,1,1715434323000000000
12903,原萃綠茶,39,4,1715434323000000000
12903,肉骨湯麵,15,14,1715434323000000000
12904,肉骨湯麵,15,1,1715434886000000000
12904,益生菌,150,1,1715434886000000000
12904,原萃綠茶,39,3,1715434886000000000
12905,肉骨湯麵,15,6,1715436752000000000
12905,品客洋芋片,60,3,1715436752000000000
12905,益生菌,150,6,1715436752000000000
12905,原萃綠茶,39,11,1715436752000000000
12906,肉骨湯麵,15,15,1715437101000000000
12906,品客洋芋片,60,5,1715437101000000000
12906,益生菌,150,1,1715437101000000000
12906,原萃綠茶,39,6,1715437101000000000
12907,肉骨湯麵,15,2,1715437609000000000
12907,品客洋芋片,60,6,1715437609000000000
12907,益生菌,150,1,1715437609000000000
12908,原萃綠茶,39,1,1715438611000000000
12908,肉骨湯麵,15,15,1715438611000000000
12908,益生菌,150,3,1715438611000000000
12909,益生菌,150,5,1715439087000000000
12909,品客洋芋片,60,6,1715439087000000000
12909,原萃綠茶,39,6,1715439087000000000
12910,原萃綠茶,39,2,1715439323000000000
12910,肉骨湯麵,15,6,1715439323000000000
12910,益生菌,150,12,1715439323000000000
12911,益生菌,150,9,1715439480000000000
12911,肉骨湯麵,15,3,1715439480000000000
12912,肉骨湯麵,15,2,1715441857000000000
12913,原萃綠茶,39,6,1715443644000000000
12913,肉骨湯麵,15,6,1715443644000000000
12913,益生菌,150,3,1715443644000000000
12914,肉骨湯麵,15,2,1715444133000000000
12914,益生菌,150,2,1715444133000000000
12915,肉骨湯麵,15,2,1715446335000000000
12915,原萃綠茶,39,1,1715446335000000000
12916,原萃綠茶,39,6,1715447481000000000
12917,益生菌,150,20,1715448836000000000
12917,原萃綠茶,39,19,1715448836000000000
12917,肉骨湯麵,15,13,1715448836000000000
12917,品客洋芋片,60,2,1715448836000000000
12918,品客洋芋片,60,2,1715449028000000000
12918,原萃綠茶,39,2,1715449028000000000
12919,益生菌,150,14,1715449853000000000
12920,肉骨湯麵,15,10,1715451323000000000
12921,品客洋芋片,60,2,1715451504000000000
12921,原萃綠茶,39,5,1715451504000000000
12921,益生菌,150,17,1715451504000000000
12922,原萃綠茶,39,5,1715451597000000000
12922,品客洋芋片,60,3,1715451597000000000
12922,益生菌,150,2,1715451597000000000
12923,品客洋芋片,60,2,1715452225000000000
12923,原萃綠茶,39,15,1715452225000000000
12924,品客洋芋片,60,1,1715452266000000000
12925,原萃綠茶,39,6,1715453473000000000
12925,益生菌,150,3,1715453473000000000
12925,肉骨湯麵,15,2,1715453473000000000
12926,品客洋芋片,60,19,1715454571000000000
12926,原萃綠茶,39,6,1715454571000000000
12927,肉骨湯麵,15,3,1715455799000000000
12927,益生菌,150,6,1715455799000000000
12927,原萃綠茶,39,1,1715455799000000000
12927,品客洋芋片,60,6,1715455799000000000
12928,益生菌,150,6,1715457002000000000
12928,品客洋芋片,60,6,1715457002000000000
12928,原萃綠茶,39,1,1715457002000000000
12928,肉骨湯麵,15,12,1715457002000000000
12929,品客洋芋片,60,1,1715457369000000000
12929,肉骨湯麵,15,3,1715457369000000000
12930,品客洋芋片,60,4,1715457371000000000
12930,原萃綠茶,39,7,1715457371000000000
12930,肉骨湯麵,15,6,1715457371000000000
12931,品客洋芋片,60,6,1715458900000000000
12932,益生菌,150,1,1715459421000000000
12932,品客洋芋片,60,1,1715459421000000000
12933,品客洋芋片,60,10,1715459903000000000
12933,益生菌,150,17,1715459903000000000
12934,肉骨湯麵,15,3,1715460002000000000
12935,品客洋芋片,60,7,1715461006000000000
12935,原萃綠茶,39,11,1715461006000000000
12935,益生菌,150,2,1715461006000000000
12936,品客洋芋片,60,2,1715504588000000000
12936,原萃綠茶,39,6,1715504588000000000
12936,益生菌,150,6,1715504588000000000
12936,肉骨湯麵,15,5,1715504588000000000
12937,益生菌,150,9,1715504900000000000
12937,原萃綠茶,39,4,1715504900000000000
12937,肉骨湯麵,15,4,1715504900000000000
12937,品客洋芋片,60,4,1715504900000000000
12938,益生菌,150,6,1715505186000000000
12938,品客洋芋片,60,5,1715505186000000000
12938,原萃綠茶,39,8,1715505186000000000
12939,益生菌,150,5,1715505222000000000
12940,品客洋芋片,60,4,1715505669000000000
12940,原萃綠茶,39,9,1715505669000000000
12940,肉骨湯麵,15,6,1715505669000000000
12941,益生菌,150,2,1715506013000000000
12941,肉骨湯麵,15,3,1715506013000000000
12941,品客洋芋片,60,19,1715506013000000000
12941,原萃綠茶,39,10,1715506013000000000
12942,品客洋芋片,60,15,1715506561000000000
12942,原萃綠茶,39,3,1715506561000000000
12942,益生菌,150,4,1715506561000000000
12942,肉骨湯麵,15,2,1715506561000000000
12943,原萃綠茶,39,15,1715506659000000000
12943,品客洋芋片,60,1,1715506659000000000
12943,肉骨湯麵,15,3,1715506659000000000
12944,肉骨湯麵,15,5,1715506716000000000
12944,原萃綠茶,39,14,1715506716000000000
12945,品客洋芋片,60,3,1715510495000000000
12945,原萃綠茶,39,6,1715510495000000000
12945,益生菌,150,1,1715510495000000000
12945,肉骨湯麵,15,4,1715510495000000000
12946,益生菌,150,13,1715511286000000000
12946,肉骨湯麵,15,7,1715511286000000000
12947,益生菌,150,6,1715511461000000000
12947,肉骨湯麵,15,3,1715511461000000000
12947,原萃綠茶,39,11,1715511461000000000
